,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
68,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,beto***,5,22.08.19.,"포장: 완포장(+스티커부착)
",유통기한아주 넉넉해요포장꼼꼼해요편리그냥그래요,선물용으로 샀는데 부담없는가격에 고급진 선물해드렸네요 ㅎㅎ 어서 구입하시는게 좋겠네요!
69,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,tsiy******,5,22.08.19.,"포장: 완포장(+스티커부착)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,간만에 맘에 드는 쇼핑이었어요 선물하기 너무 좋아요
70,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,irho*******,5,22.08.24.,"포장: 셀프포장(+스티커동봉)
",유통기한아주 넉넉해요포장꼼꼼해요편리그냥그래요,지인들 선생님들 선물해드리고 완전 칭찬받았어요
71,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,akiu******,5,22.08.12.,"포장: 완포장(+스티커부착)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송도 정말 빠르고 맛있어요 선물용으로도 이쁘구 정말 다른 곳들에서 이정도 값에 못 살거에요~
72,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,tfut******,5,22.08.24.,"포장: 셀프포장(+스티커동봉)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,꼼꼼히 잘 포장해주시고 신속하게 보내주셔서 참 좋습니다.
73,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,fgas******,5,22.08.21.,"포장: 완포장(+스티커부착)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,소규모돌잔치 답례품으로 괜찮아요
74,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,hana***,5,22.08.18.,"포장: 완포장(+스티커부착)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,선물로 구매했는데 부모님이 무척 만족하셨습니다.
75,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,tmay******,5,22.08.18.,"포장: 완포장(+스티커부착)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,좋으네요 급하게 받았어야하는데 배송도 빠르고 패키징도 예뻐요~
76,(무배10+1)센스있는 꿀 스틱 답례품 / 결혼식 웨딩 돌잔치 퇴사 조문 [원산지:국산],"4,300",4.9,most******,4,22.08.12.,"포장: 완포장(+스티커부착)
",유통기한아주 넉넉해요포장꼼꼼해요편리그냥그래요,선물로 보내드렷는데 먹기도 편하고 맛도 좋다고 너무 좋아하셨어요~
0,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kitt*****,5,23.06.29.,"선택: 아카시아 꿀스틱 12g x 30개입
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매유통기한도 길고 예상보다 더 빠른 배송속도에 감동했습니다😄
1,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kitt*****,5,23.05.28.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기BEST달달하니 맛있어서 하루에 한 포는 꼭꼭 챙겨먹게 되는데 먹기도 편리하고 좋네용😊
2,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,yeon********,5,23.05.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,BEST포장이 너무 마음에 들었어요! 패키지 디자인도 너무 예뻐요!
3,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kang*******,5,23.05.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,BEST아직 받아놓고 못 먹어봤지만 포장도 꼼꼼히 잘 해주셔서 받았을 때 기분이 좋았습니다 감사합니다 ㅎㅎ
4,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kitt*****,5,23.04.28.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게 스틱형으로 되어있어서 휴대하기도 편하고 꿀은 믿고 구매했습니다.빠른 배송 감사드려요😄
5,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kgy1***,5,23.03.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"시대가 정말 많이 바뀐거 같아요. 많은 제품들이 이제 1회용분씩 스틱으로 소분해서 나오니 사용하기도 휴대하기도 편하고 일할때 손도 덜가고 좋아요. 꿀이라 요리할때도 쓰고, 떡먹을때나 간식으로도 좋네요."
6,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,alsl***,5,23.03.06.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,목을 쓰는 직업이라서 구매했어요. 맛도 좋고 가격도 좋네요~
7,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,jaey****,5,23.01.22.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"비해피꿀스틱 선물받아서 먹어보고 너무 좋아서 대량주문했어요!

명절전 많은 갯수배송이라 배송날짜 걱정했는데 바로배송해주셨어요~^^

포장상태도 너무 귀엽고 예뻐서 사진까지 찍었네요~!!!
너무 감사합니다!!!
새해 복많이 받으세요!!!"
8,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,gldj****,5,23.03.13.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도 너무 맛있어서 마음에 들고 휴대하기도 편해서 완전 마음에 들어요 ㅎㅎ 가격도 저렴하구요 잘 구매한거 같아용!
9,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,seak******,5,23.03.06.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,술먹고 담날 목이 너무 칼칼한데 아침에 꿀물해서 먹으면 확실히 보호막같이 막이 생긴게 느껴져요 천연꿀은 다른가봅니다
10,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,bubb*****,5,23.03.10.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있어요 등산하시는 부모님 사드렸는데 피로회복에 좋다고 하시네용
11,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,mins********,5,23.03.06.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,답례품??으로 선물받았었는데 너무 목건강에 좋은게 느껴저서 제가 직접 구매했네요 ㅎㅎ 진짜 추천해요
12,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,dvd4*****,5,23.03.08.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,구성이 좋아요 가격도 착한데 천연꿀이라니 감사합니다
13,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,jjjj****,5,23.03.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,날이 가끔추워 목이 아파지려 할 때 꿀스틱 한포를 먹었어요 정말 신기해요
14,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,qkdt****,5,23.03.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,목이 편안해지고 컨디션이 회복되어서 꿀의 효능을 직접 체감되네요 굳
15,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,dlsk******,5,23.03.08.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,스틱이라 엄청 편하네요 천연꿀인데 가성비가 좋아서 다 먹고 또 시킬 거 같아요
16,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,rlae******,5,23.03.08.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,넣고 다니기 좋고 몸에 좋다구해서 구매했는데 천년꿀이라그런지 맛있어요 ㅎㅎ
17,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,jo****,5,23.03.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛이 진하고 목건강에도 좋아 선물용으로도 좋을 것 같습니다
18,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,mark******,5,23.03.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,결혼답례품으로 받아서 먹고 좋아서 직접 구매하게되었네요
19,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,agum******,5,23.03.10.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,비해피네이처 꿀 애용하고 있습니다 천연꿀 가격착해서 너무 좋아요 ♥
20,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,ktki***,5,23.03.14.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,아주 좋아용~ 대박입니당!!
21,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,si****,5,23.03.08.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도 좋고 목에 보호막이 생긴 느낌이 기분좋아요
22,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,mwmw****,5,23.03.12.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"천연꿀 인증 확인 후 구매합니다
맛도 진하니 좋네요"
23,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,saca***,5,23.03.06.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,천연꿀만 고집하는데 여기 천연꿀 맞습니다 많이 먹어봐서 알아요
24,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,juns*******,5,23.03.03.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,목이 가끔 가플때 한포 먹으면 진짜 신기하게 빠르게 케어되요
25,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,ulov*****,5,23.01.14.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"회사에 답례품으로 돌리기 좋아요~
금액도 부담스럽지않고, 꿀이라서 좋고
선물하고 칭찬받았네요, 센스있다고^^"
26,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,dbsk***,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"일할때 한번씩 스트레스받으면 당 엄청 땡겨서 믹스커피 자주 마시는데 살이 엄청쪄서 대체품으로 꿀스틱 구매했는데 
당충전하기 간단하고 건강에도 좋아서 맘에들어요."
27,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,oh90****,5,23.01.08.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹기 편리하고 달달해서 아주 좋네요~ 답례품으로 하면 딱 일 것 답례품ㅎ 결혼하는 친구가 답례품 고민하던데 이걸로 추천해줘야겠어요! 먹기도 편하고 맛도 좋으니 아주 좋습니다~ 호불호없는 맛이라 추천해요
28,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,dndm********,5,23.01.08.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"유리병에 든 걸로 한 숟갈씩 떠먹다가 챙겨 다니면서
먹으려고 스틱으로 구매했는데, 먹기도 간편하고
휴대하기도 편해 좋아요!
꿀도 달콤하니 맛있고 상자 귀여워서 선물하기도 좋을 것 같네요~"
29,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,godd******,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"국내산 천연꿀이라 안심하고 먹어요.
아카시아꿀 향도 좋고 맛도 좋아서 맘에드는데 
개별포장되어 있어서 휴대성 엄청 좋네요."
30,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,ladt****,5,23.01.14.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱이라서 먹기 편하고 좋아요.
기운 떨어질때 하나씩 먹는데 
먹으면 순간적으로 기운이 팍 나요. 당충전!"
31,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,adbs****,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"유리병에 든 꿀만 사서 먹다가 이렇게 스틱으로된거 사니 위생적이면서 섭취하기도 좋네요. 
사무실에 두고 건조해서 목 아플때마다 한포씩 하기 좋아요."
32,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,drop*******,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"등산갈때마다 한포씩 챙겨가서 먹는데 좋네요. 
한포로 에너지 보충하기 좋아요. 
특히나 주말 새벽산행갈때 한포씩 하기 아주 좋아요."
33,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,cdbs****,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"휴대하기 엄청 편해서 가방에 들고 다니면서 당 땡길때마다 먹기 좋아요. 
맛도 달콤하니 맛있고 좋아요."
34,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,youl*******,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀이 달콤하면서 맛도 좋네요.
그냥 먹기도 좋고 커피마실때 설탕대신 꿀넣어서 먹으니 맛도 새롭고 건강에도 좋아 맘에들어요"
35,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kyor*****,5,22.10.19.,"아카시아 꿀스틱: 12g x 10개(120g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"남편이 지나가다가 “모야 귀엽다~”라고 말씀주실정도의 귀엽고 컴펙트한 사이즈✨

집에 있는 꿀단지 진심 역사가 있어요.
남편혼자살때부터 있던 아주 오래된...소비하기도 어렵고 위생관리도 어렵고

두번째 꿀은 그나마 소비가 되는편
소스통같은곳에 들어가있으니 쭉 짜면 되는점이 있어 좋았어요. 

제가 비해피 네이쳐에서 스틱꿀을 산이윤 휴대성도 커요 ㅠㅠ 요거트를 사랑하는 1인으로써 그릭요거트 만들어서 들고다니는데 꿀빠지면 섭섭하거든요 미리 뿌려서 가지고가면 넘나 별로였는데 이번기회에 해소합니당 ㅎㅎ꿀이랑 요거트 같이 넣으면 달콤하면서도 포만감 더 느껴지는 거 같아요:-)"
36,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,72****,4,23.01.25.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기산행시 들고 다니면서 당 보충하는데 아주 조으네요
37,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,hoo0***,5,23.01.09.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"보관도 편하고 휴대하기도 편해서 맘에 들어요. 
위생적으로 보관가능하게 개별포장된거 넘나 만족스럽네요."
38,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,keya*****,5,23.01.14.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"회사에서 일하다가 급 기운떨어질때 있는데
꿀티서 꿀차 한잔마시면 기가 막히게 기운나요
스틱이라 편하고, 아카시아꿀이라 맛나요"
39,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,72****,4,23.01.13.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,등산중에 먹을려고 구입했는데 편리하고 건강에도 좋을듯하네요
40,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,2big***,5,22.10.21.,"아카시아 꿀스틱: 12g x 10개(120g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"종이 포장도 너무 예쁘고 
샛노란 컬러의 패키지가 사랑스러워요.
지인선물로도 굿~
경북 아카시아꿀 100%
진하고 꾸덕한 향긋한 아키시아꿀이네요.
피곤할때 하나씩 짜서 먹어주니
기운이 불끈 당도 올라오고 좋아요.
커피에 타먹어도 너무 맛있는거 있죠?
집이랑 사무실에 두고 하나씩 먹고 있어요.
완젼 추천합니다."
41,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,siic****,5,22.10.25.,"아카시아 꿀스틱: 12g x 10개(120g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무 달콤하고 맛있어용~>ㅁ<*** 아카시아꿀을 단지에서 퍼서 먹다가 이렇게 스틱꿀로 먹으니까 위생적이고 챙겨다니기도 너무 좋네용~~ 제가 입맛이 까다로운 편인데 이거는 맛도 정말~ 훌륭한 아카시아꿀맛 맞아요!! ㅜㅜ 너무 마음에 들며 먹고 있어용~~^ㅡ^*** ㅎㅎ
42,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,vani******,5,22.10.11.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기갖고다니기 좋아서 가방에 자주 챙겨나갔더니 군것질 사먹는 값이 많이 줄어서 만족이에요! 아침에 목보호겸 먹기 좋아요
43,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,kyha*****,5,22.10.27.,"아카시아 꿀스틱: 12g x 30개(360g)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,짜는게 편리해서 좋아요 배송 빨랐어요
44,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,jang****,5,22.08.04.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"진짜 달콤하고 맛있어요~~ 포장된 것도 너무 예쁘게 왔어요^^선물하기 정말 좋은거 같아요
요거트랑 먹기 좋고  샐러드 위에 뿌려먹기도 좋은거 같고 음료에 타서 먹기에도 안성맞춤 !!
몸에 좋은 꿀 술먹은 다음날 꿀차마시려고요 
포장 1개씩되어있는것도 넘 좋음👍👍👍👍👍"
45,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,hanh*****,5,22.08.08.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"많이 달지도 많이 씁지도 않아서 데일리로 먹기가
딱 좋네요!ㅎㅎ
한포씩 되어있어서 위생적으로 먹을 수있고
들고다니기도 편해요!ㅎㅎ
한포 쭉ㅡ짜서 먹기도 하고
저희는 요거트랑 차 만들어서 먹었어요
아이는 플레인요거트에 타주고
어른들은 따뜻한 차, 아이스 티 처럼 만들어서 먹었는데
너무좋더라구요ㅎㅎ 포장도귀엽고이뻐서
선물하기 너무 좋을 것 같습니당ㅎㅎ"
46,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,gaen****,5,22.08.06.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"보관하기 좋고, 먹기도 좋아요.😊 순서 천연 벌꿀이라 속까지 달아지는 인공적인 맛 아니구 달콤쌉싸름 기분좋은 단맛입니다.😊 추석직장동료선물이나 답례품으로 돌리는거 정말 정말 추천해요"
47,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,jjhz****,5,22.08.07.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"스틱형태라 간편하게 휴대해서 가지고 다니기도 좋아 활용도도 높은 것 같아요~
천연꿀이니까 믿을만하고, 달달하면서 야생화꿀의 아주 살짝 씁쓸함이 너무 맛있어요!
떡 구워서 같이 먹으니 이게 바로 꿀맛이에요 ㅎㅎ"
48,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,lee9*******,5,22.08.10.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,요즘 더위를 먹어서 그런지 당이 금방 떨어지더라구요. 건강한 당분을 찾아야 할 것 같았는데 천연꿀 스틱이라 편하게 들고 다니면서 물에 타먹을수있어서 너무 좋아요. 특히나 에어컨이 빵빵한 실내에서 생활하면 목이 컬컬해지는 기분이라 목감기에도 도움이 되니 더 좋아요👍
49,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,coco*******,5,22.07.19.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"일단  맛있고요, 포장이 간편해서 들고다니기 편해요. 가성비가좋고 포장도예뻐서 선물이나 답례품하기 좋은 제품입니다. 받으시는분들이 다들 좋아하셨어요~"
50,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,shin********,5,22.08.15.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"1스틱에 950원꼴이라서 
한상자는 저랑 엄마가 먹을거
다른한상자는 선물했어요
가격
부담되지않고 천연벌꿀인것도 마음에 들어요~
맛도 사양꿀이랑 다르네요 좀 덜 단 느낌이요"
51,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,alrz*****,5,22.08.05.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"너무 달지않고 달콤 쌉싸름하니
딱 먹기좋은 달콤함이에요 ^^
배송도 빠르고 꼼꼼하니 예쁘게 배송되어와서 기분좋게 받았습니다 ~
술마신 다음날 숙취해소로 간단하게 먹고,
요거트에 넣어먹어두 면역챙기고 넘 좋을것 같네요!"
52,비해피네이처 아카시아 꿀스틱 천연꿀 답례선물 벌꿀 12gx30개입 [원산지:국산(경상북도 칠곡군)],"28,500",5.0,2000****,5,22.08.05.,"비해피꿀스틱: 야생화꿀스틱(10개) 1박스
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"코로나로 고생했던 친구 선물로샀은데 패키지도 예쁘고 야생꿀이라 향도 좋아요 
한개씩 먹기에 너무 좋은 데일리 꿀스틱!
맛있어서 다음에 다먹구 재구매각"
