,제품명,가격,평균평점,아이디,평점,날짜,종류,요약,리뷰
39,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,ik****,5,22.04.21.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"휴대하기 좋고, 귀여운 캐릭터 포장이어서 기분좋게 챙겨 먹을 수 있어요~맛도 좋아요~면역력, 항산화 위해 꾸준히 챙겨먹을거랍니다. 꼬맹이가 더 좋아해요~~
사은품 라면도 감사해요~"
40,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,bhs0****,5,22.06.07.,"구성: 50개입1+1
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,수험생 딸아이 피곤할때 한포씩 먹으면 아주 좋답니다
41,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,octo*****,5,22.05.18.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛좋고 먹기편하네요.
42,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,ojin***,5,22.04.30.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"잘받았습니다 빠른배송감사합니다 
제주도에서 먹어보고 맛있고 편리하게 먹을수있어 주문했습니다~~"
43,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,mymo****,5,22.03.12.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"와~하루만에 배송왔어요ㅎㅎ
빠른 배송 감사해요 제주도 갔을때 먹어보고 넘 맛있어서 주문했어요 맛이 많이 안달고 은은하게 단맛이라 그런가 초딩딸이 엄청 잘먹어요 
다른 제품 더 비싼걸 아카시아꿀 사줘도 맛없대요ㅋㅋ이것만 먹겠다고 하네요ㅎㅎ제주도에선 한통에 5천원 줬는데 5통에 이가격이면 정말 착한 가격에 주시네요♥거기다 과자까지 서비스 주셔서 택배박스 여는데 깜짝 선물이 되었네요^^다먹고 또 구매할께요 답례로 후기남겨요ㅎㅎ번창하세요~~~~"
44,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,laur****,5,22.05.12.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,달콤하고 스틱이라 먹기가 편해요
45,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,tope*******,5,22.04.16.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기가지고 다니면서 편하게 먹을 수 있는 게 제일 좋아요. 목이 좀 불편하다 싶음 하나씩 먹는데 아직까지 코로나 안 걸린 건 꿀 덕분인가 싶기도 해요 ㅎㅎ 코로나 걸린 지인들에게도 선물 보내니 좋아하시드라구요.
46,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,74mi****,4,22.05.31.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,한달사용기깔끔하게 한포씩 먹기좋아요...
47,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,prai****,4,22.05.15.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,"스승의날 선물로 소소하게 드리려고 주문했어요. 포장이 너무 귀엽네요,맛보진못했지만 달콤하겠죠,뭐 ㅋㅋ"
48,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,alst******,5,22.05.07.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,제주도에서 먹어보고 지인들한테도 선물줫엇는데 간편하게 먹기 너무 좋고 달달하니 너무 맛잇어요! 당 떨어질때 하루에 하나씩 먹으니 딱 좋습니당!
49,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,love******,5,22.05.10.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,재구매딸이 맛있게 먹어요
50,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,hear****,5,22.05.27.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,한달사용기달달하고 맛난 꿀 ㅎㅎ 조아요
51,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,gang****,5,22.05.21.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기골프 갈때 갖고 다녀요!
휴대에 편리하고 맛남"
52,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,acac****,5,22.04.30.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,먹어보고 괜찮아서 스승의날 선물로 준비했어요
53,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,lh****,1,22.05.14.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,"사양 꿀이 60%!!! 무엇인지 모르고 주문했지만. 찾아보니, 가짜꿀이라네요. 허걱"
54,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,hoho****,5,22.05.02.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송 빠르고 제품 만족
55,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,w0****,5,22.05.22.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,천연꿀인줄알고 주문했는데 사양꿀이네요ㅠ
56,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,dnwj*******,5,22.05.15.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,다른꿀보다 맛도좋고 양도 적당해서 좋아요^^
57,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,sunt*******,5,22.04.20.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게먹기때좋아요 아이들이좋아하네요ㅎ
58,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,prsu***,5,22.04.24.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,제주도 신행 다녀와서 직원분들한테 드렸는데 아주 좋아해요!!!
59,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,prsu***,5,22.04.24.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,제주도 신행 다녀와서 직원분들한테 드렸는데 아주 좋아해요!!!
60,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,qndy****,5,22.05.20.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,제주도에서 구입하고 만족해서 구입했어요
61,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,moon*******,5,22.04.11.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,토요일에 주문해서 화요일에올 줄 알았는데 빨리 도착했네요. 먹어보니 달지만 확실한 당충전은 될 거 같아요. 보내 주신 과자도 잘 먹겠습니다. 고맙습니다.~^^
62,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,zzan*******,5,22.05.03.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,지인이  선물로  주었는데  맛도 좋고 편리해서  주문했어요  신랑이  좋아해요
63,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,bloo**********,5,22.05.22.,"구성: 꿀먹은한라산(50개)1+1
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,너무 맛있습니다!!!
64,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,clar*****,5,22.05.11.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"재구매먹기 정말 편해요~~가격도 착합니다
잘 먹겠습니다 ~~"
65,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,tnal******,5,22.04.22.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"항상 먹고 있어요 
커피에 타서 마시면 진짜 꿀맛이거든요"
66,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,pini*****,5,22.05.16.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,좋아요 아주 너무 좋아요
67,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,mms1***,5,22.05.16.,"구성: 꿀먹은한라산(50개)1+1
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,가격 품질 배송만족합니다
68,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,live***,5,22.03.25.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀먹은 한라산이 꿀스틱 중 제일 맛있었어요. 집들이 선물로도 좋고, 사무실에 환절기 목아프지 말라고 선물 돌릴 때도 좋아요. 출출하거나 목 아프거나 구내염 생길 듯 피곤할 때 먹으면 그냥 과자 먹는 것보다 편리하고 좋습니다 (사진에 1박스는 이미 먹어서 없네요) 배송 빨라요"
69,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,trot*****,5,22.04.25.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있습니다 출근길 꿀꺽
70,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,cool****,5,22.05.15.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛도 좋구 선물하기 딱좋네요~^^
71,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,bv****,5,22.04.09.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"제주도가서 사먹어보고 또먹고싶어서 구매했어요
너무편안하면서 맛도좋아요"
72,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,yooy******,5,22.05.05.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,제주도가서샘플먹어보구 재구매해요 맛있습니다~~!
73,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,luna****,5,22.04.11.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"제주도에서 사먹고 좋았던것들 주문했는데
저렴하고 편하게 구입할수있어 좋았어요
배송도 빨리왔고 포장도 꼼꼼해요!!"
74,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,thdu******,5,22.04.07.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,친구한테 받아서 먹어보곤 맛있어서 사요 가성비도 좋은고같아요 점심시간쯤 당떨어질때 똑 먹으면 똑~
75,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,bunn****,5,22.04.20.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,간편하게 바로 먹을수있어서 좋아요
76,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,todl***,5,22.04.25.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한달사용기간편하게 잘 먹을께요
77,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,aktk*****,5,22.05.09.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장꼼꼼해요편리편리해요,꿀먹기편하고 맛도좋아요~~
78,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,mins*****,5,22.05.13.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,전부터 사고 싶던 제품입니다
79,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,meek***,5,22.05.09.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,면연력에 하루 한 포씩 좋아요
80,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,nkh0***,5,22.05.08.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,하나씩 소포장 되어있어 먹기 편해요
81,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,jjjj****,5,22.04.27.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,맛있어요 가방에 넣어가지고 다니기도 좋아요
82,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,kjh1****,5,22.04.23.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,한포씩먹기 너무 좋아요^^ 목이 좀 간지러워서 먹기 시작했는데 꾸준히먹어볼게용ㅎ
83,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,ri****,5,22.03.26.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"제주도 여행중 맛집 식당에서 파는거 
사먹어봤는데 너무 간편하고 맛있어서 
따로 주문 했답니다^^ 
선물용으로 딱입니다!!!"
84,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,veev*******,5,22.04.27.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,"선물받아서 먹어보고 주문했어요
먹기 편리해서 잘 먹게 되네요"
85,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,ttin***,4,22.04.12.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,아이도 먹을 정도로 편하고 달콤해요!!
86,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,dlwn*****,5,22.03.17.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"지인을 통해 먹고나서 구매하게 되었습니다.가격이 천차만별이던데 여기가 제일 착하더라구요.^^
가방속에 쏘옥~.
간편하게 먹을 수 있어서 너무 좋구요.
초고속 당충전, 에너지 충전으로 딱입니다."
87,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,yaki****,4,22.04.25.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,"늘먹는제품이에요
가격이많이올라서실망했어요"
88,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,uimn***,5,22.04.27.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"한달사용기그레놀라에 뿌려먹고 딸기랑도 먹고 커피에 타서 먹기도 하고 그냥 물에도 타서 먹고, 그냥 1포씩 먹기도 하고 활용도도 좋고 먹기도 간편해요!"
89,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,heey****,5,22.04.25.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,스틱형이라 간편하고 너무달지않아서 좋아요
90,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,so****,5,22.04.09.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,다른 브랜드꺼 먹어보고 편리해서 구입한 꿀스틱입니다. 홍차 티백 우려서 한봉씨 타먹으면 썩 괜찮아요~
91,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,hhhh*******,5,22.03.27.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,포장도 꼼꼼하고 스틱이라 먹기가 아주 편리해요 ! 많이 달지도 않고 아주 좋아요 ㅎㅎ
92,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,ashe****,5,22.05.17.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,아주조아요정말조아요
93,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,wldu******,5,22.04.10.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"전에 선물받아 먹었는데 당떨어질때 그냥 먹어도 좋고 물에 따먹으면 피로 회복에 아주 좋아요.
저는 목이 아플때 먹어도 좋더라구요"
94,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,jeon********,5,22.04.17.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,면역력 때문에 구입했는데 맛도 좋고 먹기 편하여 매일 먹고 있습니다.!!
95,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,mold*****,5,22.04.25.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,매일 아침 한개씩 먹는데 좋아요
96,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,jj94***,5,22.03.14.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"꿀이 맛있어요.
그리고 맛있는 과자를 이용한 완벽한 포장력 까지!! 마음이 따뜻해집니다. 사장님  오프라인 주소 알려주세요~! 제주갈때 들릴게요!!"
97,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,ljs0*****,5,22.04.01.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물용으로 샀어요~ 좋아요!
98,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,sky0***,4,22.04.05.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,신속 깔큼 포장  적당하가격
99,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,sala***,5,22.04.22.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,선물로 준비했는데 괜찮아요
100,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,phj9***,5,22.04.20.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,회사 답례품으로 샀는데 아주 반응이 좋아요 !
101,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,darl*****,5,22.04.07.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"아이가 이 브랜드 꿀만 잘 먹어서 꾸준히 사고 있어요. 배송도 빠르고 서비스까지 주셔서 감사해요.
잘 먹겠습니다."
102,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,kilm****,4,22.04.01.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리그냥그래요,빠른배송 좋은상품 감사합니다
103,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,su****,5,22.04.23.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,배송 빠르고 맛있습니다
104,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,xkdl***,1,22.03.26.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,3만원이상 주문시 제주 감귤쿠키 증정이라고 되어 있던데 크리스피3개로 퉁치셨나보네요.
105,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,cutt*****,5,22.03.29.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,쓰임새가 있네요^^ 좋아요
106,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,yita***,5,22.03.20.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"6살 딸아이가 좋아해서 꾸준히먹여서
감기기운있을때도 먹이기 좋아요
휴대하기간편하고
먹이기도편해요"
107,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,xmfl****,5,22.03.10.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,"배송도 좋아요 
또한 과자 & 핸드 로션까지  주시고요. 감사합니다
꿀먹은한라산 좋아요  먹기도 편해요.
 제구매 할꺼에요**"
108,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,at****,5,22.04.03.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,이거 먹고 나선 활력이 도는것 같아 재구매합니다. 너무 간편하고 좋아요! 감사합니다
109,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,hear****,5,22.03.21.,"구성: 꿀먹은한라산(50개)
",유통기한아주 넉넉해요포장꼼꼼해요편리편리해요,잘 먹을게요 ㅎㅎ 서비스 과자도 감사합니다
110,제주 꿀 스틱 한라산 벌꿀 사양 5박스 (총50개입)제주도기념품 결혼답례품 [원산지:국산(제주특별자치도 서귀포시)],"25,000",4.8,isak******,5,22.04.06.,"구성: 꿀먹은한라산(50개)
",유통기한꽤 남았어요포장적당해요편리편리해요,몇일전 제주도에서 사먹어보고 또샀어요 가격도 저렴한거같고 맛도있어요 ㅎㅎㅎ
